row_id,customer_id,product_id,order_id,order_date,ship_date,ship_mode,sales,quantity,discount,profit
4862,GM-14455,TEC-PH-10001835,CA-2014-138940,4/11/2014,4/16/2014,Second Class,758.352,6,0.2,265.4232
4863,SH-19975,OFF-BI-10001191,CA-2016-125164,11/10/2016,11/14/2016,Standard Class,20.368,1,0.2,7.3834
4864,SH-19975,OFF-BI-10003982,CA-2016-125164,11/10/2016,11/14/2016,Standard Class,49.848,3,0.2,16.8237
4865,SC-20725,TEC-PH-10001425,CA-2017-163531,6/26/2017,6/30/2017,Standard Class,239.97,3,0,67.1916
4866,TT-21070,FUR-CH-10001215,CA-2017-122490,11/13/2017,11/18/2017,Standard Class,2404.704,6,0.2,150.294
4867,TT-21070,OFF-BI-10001718,CA-2017-122490,11/13/2017,11/18/2017,Standard Class,563.024,11,0.2,190.0206
4868,TT-21070,OFF-ST-10000991,CA-2017-122490,11/13/2017,11/18/2017,Standard Class,344.91,3,0,10.3473
4869,TT-21070,OFF-LA-10001613,CA-2017-122490,11/13/2017,11/18/2017,Standard Class,8.64,3,0,4.2336
4870,SC-20440,TEC-PH-10003437,CA-2017-131366,11/24/2017,11/29/2017,Standard Class,89.988,2,0.4,-14.998
4871,SC-20440,OFF-PA-10000675,CA-2017-131366,11/24/2017,11/29/2017,Standard Class,229.544,7,0.2,83.2097
4872,KL-16645,OFF-FA-10000840,CA-2017-164042,5/23/2017,5/27/2017,Standard Class,1.824,2,0.2,0.6156
4873,KL-16645,OFF-AP-10001947,CA-2017-164042,5/23/2017,5/27/2017,Standard Class,18.32,5,0.8,-46.716
4874,KL-16645,OFF-ST-10002301,CA-2017-164042,5/23/2017,5/27/2017,Standard Class,48.816,3,0.2,-11.5938
4875,KL-16645,OFF-BI-10001922,CA-2017-164042,5/23/2017,5/27/2017,Standard Class,1.188,1,0.8,-1.9602
4876,KN-16390,TEC-AC-10001267,CA-2014-132864,12/2/2014,12/7/2014,Standard Class,119.8,5,0.2,29.95
4877,SL-20155,OFF-ST-10000532,US-2014-155817,10/3/2014,10/9/2014,Standard Class,61.568,2,0.2,4.6176
4878,SL-20155,OFF-AR-10002335,US-2014-155817,10/3/2014,10/9/2014,Standard Class,6.192,3,0.2,0.4644
4879,PW-19240,OFF-BI-10000201,US-2016-131891,7/29/2016,7/31/2016,First Class,2.214,3,0.7,-1.476
4880,TB-21175,OFF-EN-10004846,CA-2017-143567,11/2/2017,11/5/2017,Second Class,5.32,2,0,2.6068
4881,TB-21175,FUR-CH-10000454,CA-2017-143567,11/2/2017,11/5/2017,Second Class,975.92,4,0,292.776
4882,TB-21175,TEC-AC-10004145,CA-2017-143567,11/2/2017,11/5/2017,Second Class,2249.91,9,0,517.4793
4883,TB-21175,OFF-ST-10001580,CA-2017-143567,11/2/2017,11/5/2017,Second Class,59.92,4,0,16.7776
4884,AH-10210,OFF-BI-10003876,CA-2017-104080,3/8/2017,3/15/2017,Standard Class,171.2,5,0.2,64.2
4885,AH-10210,OFF-AR-10001972,CA-2017-104080,3/8/2017,3/15/2017,Standard Class,3.36,2,0,0.8736
4886,SC-20695,OFF-PA-10000595,CA-2014-151379,12/16/2014,12/20/2014,Standard Class,114.2,5,0,52.532
4887,RF-19345,FUR-CH-10004477,CA-2016-163167,11/28/2016,12/1/2016,Second Class,182.67,3,0,52.9743
4888,RF-19345,TEC-AC-10003441,CA-2016-163167,11/28/2016,12/1/2016,Second Class,101.7,6,0,6.102
4889,RF-19345,OFF-ST-10004459,CA-2016-163167,11/28/2016,12/1/2016,Second Class,1126.02,3,0,56.301
4890,RF-19345,OFF-ST-10003805,CA-2016-163167,11/28/2016,12/1/2016,Second Class,1263.3,6,0,315.825
4891,EH-13765,OFF-AR-10001246,CA-2016-135776,12/23/2016,12/30/2016,Standard Class,8.82,3,0,2.5578
4892,EH-13765,OFF-PA-10001295,CA-2016-135776,12/23/2016,12/30/2016,Standard Class,37.94,2,0,18.2112
4893,EH-13765,OFF-AR-10001231,CA-2016-135776,12/23/2016,12/30/2016,Standard Class,4.2,2,0,1.176
4894,EH-13765,OFF-ST-10002743,CA-2016-135776,12/23/2016,12/30/2016,Standard Class,227.28,2,0,2.2728
4895,EH-13765,OFF-PA-10004327,CA-2016-135776,12/23/2016,12/30/2016,Standard Class,47.9,1,0,22.992
4896,EH-13765,OFF-EN-10004773,CA-2016-135776,12/23/2016,12/30/2016,Standard Class,61.96,2,0,30.3604
4897,EH-13765,OFF-ST-10003470,CA-2016-135776,12/23/2016,12/30/2016,Standard Class,1117.92,4,0,55.896
4898,AC-10660,FUR-CH-10003761,US-2014-122021,10/15/2014,10/17/2014,First Class,183.372,2,0.3,-7.8588
4899,AC-10660,OFF-PA-10002230,US-2014-122021,10/15/2014,10/17/2014,First Class,7.968,2,0.2,2.8884
4900,SG-20470,OFF-BI-10000088,CA-2016-130484,8/22/2016,8/27/2016,Standard Class,26.352,8,0.7,-18.4464
4901,CA-12310,OFF-ST-10001526,CA-2017-120936,12/17/2017,12/21/2017,Standard Class,481.32,4,0,125.1432
4902,CA-12310,OFF-SU-10002557,CA-2017-120936,12/17/2017,12/21/2017,Standard Class,13.98,1,0,3.6348
4903,SH-20395,OFF-BI-10003669,CA-2017-110884,3/7/2017,3/12/2017,Standard Class,25.92,6,0.2,9.072
4904,SH-20395,OFF-LA-10003510,CA-2017-110884,3/7/2017,3/12/2017,Standard Class,91.59,3,0,42.1314
4905,MC-17605,FUR-CH-10003746,US-2014-161613,12/1/2014,12/3/2014,Second Class,674.058,3,0.3,-19.2588
4906,JE-15610,OFF-BI-10003476,US-2014-146353,10/14/2014,10/16/2014,Second Class,22.92,4,0,11.0016
4907,JE-15610,OFF-ST-10001469,US-2014-146353,10/14/2014,10/16/2014,Second Class,269.9,5,0,16.194
4908,MS-17530,OFF-BI-10001757,CA-2014-133809,11/18/2014,11/23/2014,Second Class,11.808,8,0.7,-8.6592
4909,MS-17530,TEC-PH-10004875,CA-2014-133809,11/18/2014,11/23/2014,Second Class,9.588,2,0.4,-2.0774
4910,BH-11710,OFF-EN-10001219,CA-2017-127306,1/14/2017,1/18/2017,Standard Class,18.336,3,0.2,6.6468
4911,BH-11710,OFF-PA-10000019,CA-2017-127306,1/14/2017,1/18/2017,Standard Class,36.288,7,0.2,12.7008
4912,BH-11710,TEC-PH-10001924,CA-2017-127306,1/14/2017,1/18/2017,Standard Class,111.984,2,0.2,6.999
4913,BH-11710,OFF-BI-10002003,CA-2017-127306,1/14/2017,1/18/2017,Standard Class,5.97,5,0.7,-4.577
4914,BH-11710,OFF-BI-10003727,CA-2017-127306,1/14/2017,1/18/2017,Standard Class,2.508,2,0.7,-1.8392
4915,ME-17725,OFF-AR-10004042,CA-2015-161830,9/24/2015,9/26/2015,Second Class,35.96,2,0,10.4284
4916,ME-17725,OFF-BI-10001097,CA-2015-161830,9/24/2015,9/26/2015,Second Class,14.952,3,0.2,5.4201
4917,MB-17305,OFF-AR-10004344,CA-2017-163125,10/9/2017,10/11/2017,Second Class,67.144,7,0.2,5.8751
4918,MB-17305,FUR-CH-10001802,CA-2017-163125,10/9/2017,10/11/2017,Second Class,254.058,3,0.3,-32.6646
4919,BM-11575,FUR-BO-10004709,CA-2016-160304,1/2/2016,1/7/2016,Standard Class,173.94,3,0,38.2668
4920,BM-11575,TEC-PH-10000455,CA-2016-160304,1/2/2016,1/7/2016,Standard Class,231.98,2,0,67.2742
4921,SC-20575,OFF-BI-10002393,CA-2017-101728,8/19/2017,8/23/2017,Standard Class,2.296,2,0.8,-3.9032
4922,MH-18115,OFF-PA-10004381,CA-2017-114055,12/25/2017,12/29/2017,Second Class,96.08,2,0,46.1184
4923,MH-18115,OFF-FA-10003059,CA-2017-114055,12/25/2017,12/29/2017,Second Class,3.62,2,0,1.1946
4924,MH-18115,OFF-PA-10000994,CA-2017-114055,12/25/2017,12/29/2017,Second Class,629.1,6,0,301.968
4925,MH-18115,TEC-PH-10002890,CA-2017-114055,12/25/2017,12/29/2017,Second Class,90.48,2,0,23.5248
4926,AR-10345,OFF-AR-10003338,CA-2017-126438,9/10/2017,9/13/2017,First Class,14.88,2,0,3.72
4927,MO-17500,FUR-TA-10003008,CA-2017-117653,10/19/2017,10/23/2017,Standard Class,91.275,1,0.5,-67.5435
4928,AD-10180,OFF-PA-10001972,CA-2017-143245,12/1/2017,12/6/2017,Standard Class,19.44,3,0,9.3312
4929,AD-10180,FUR-CH-10000155,CA-2017-143245,12/1/2017,12/6/2017,Standard Class,897.15,3,0,251.202
4930,KD-16345,OFF-AR-10000658,US-2014-138828,9/2/2014,9/3/2014,First Class,57.75,5,0,16.17
4931,KD-16345,OFF-PA-10000349,US-2014-138828,9/2/2014,9/3/2014,First Class,14.94,3,0,7.0218
4932,FM-14215,OFF-AR-10001446,CA-2017-143651,3/25/2017,3/30/2017,Standard Class,23.1,2,0,6.93
4933,ZC-21910,OFF-EN-10004483,CA-2015-106978,9/28/2015,10/4/2015,Standard Class,12.536,1,0.2,4.2309
4934,ZC-21910,OFF-BI-10002012,CA-2015-106978,9/28/2015,10/4/2015,Standard Class,1.08,2,0.7,-0.792
4935,ZC-21910,OFF-FA-10003021,CA-2015-106978,9/28/2015,10/4/2015,Standard Class,4.512,3,0.2,0.846
4936,KS-16300,TEC-PH-10003356,CA-2015-155124,3/15/2015,3/21/2015,Standard Class,16.776,3,0.2,1.6776
4937,DP-13390,OFF-BI-10004728,CA-2017-150931,1/6/2017,1/13/2017,Standard Class,33.74,7,0,15.5204
4938,BD-11605,OFF-ST-10000078,CA-2014-157147,1/13/2014,1/18/2014,Standard Class,1325.85,5,0,238.653
4939,BD-11605,FUR-BO-10003034,CA-2014-157147,1/13/2014,1/18/2014,Standard Class,333.999,3,0.15,3.9294
4940,BD-11605,OFF-AR-10003514,CA-2014-157147,1/13/2014,1/18/2014,Standard Class,19.9,5,0,6.567
4941,IL-15100,FUR-CH-10001708,CA-2015-156482,2/6/2015,2/13/2015,Standard Class,1268.82,9,0,266.4522
4942,IL-15100,FUR-BO-10002598,CA-2015-156482,2/6/2015,2/13/2015,Standard Class,283.92,4,0,82.3368
4943,IL-15100,OFF-AR-10001022,CA-2015-156482,2/6/2015,2/13/2015,Standard Class,5.68,2,0,1.7608
4944,LP-17095,OFF-ST-10004459,CA-2017-106782,12/21/2017,12/27/2017,Standard Class,375.34,1,0,18.767
4945,JH-15985,OFF-PA-10004381,CA-2016-151372,9/5/2016,9/6/2016,First Class,96.08,2,0,46.1184
4946,JH-15985,OFF-BI-10000050,CA-2016-151372,9/5/2016,9/6/2016,First Class,11.68,2,0.2,3.942
4947,JH-15985,OFF-FA-10000304,CA-2016-151372,9/5/2016,9/6/2016,First Class,4.36,2,0,1.7876
4948,JD-16015,OFF-LA-10002475,CA-2014-102085,10/4/2014,10/9/2014,Standard Class,29.24,4,0,13.7428
4949,BD-11320,OFF-BI-10001989,CA-2017-107125,11/27/2017,12/2/2017,Standard Class,117.488,7,0.2,41.1208
4950,BD-11320,FUR-FU-10000732,CA-2017-107125,11/27/2017,12/2/2017,Standard Class,18.84,3,0,6.0288
4951,DL-13330,OFF-AR-10004441,CA-2016-125815,10/28/2016,11/1/2016,Second Class,12.42,3,0,5.2164
4952,NC-18415,OFF-PA-10000304,CA-2015-144190,6/9/2015,6/13/2015,Standard Class,12.96,2,0,6.2208
4953,AS-10225,OFF-AP-10002670,CA-2017-117926,12/8/2017,12/12/2017,Second Class,69.48,1,0,20.844
4954,MS-17980,TEC-PH-10001527,CA-2015-153906,3/16/2015,3/20/2015,Standard Class,85.9,2,0,2.577
4955,TS-21205,OFF-AR-10002335,CA-2014-160262,6/9/2014,6/13/2014,Second Class,18.06,7,0,4.6956
4956,TS-21205,OFF-PA-10003641,CA-2014-160262,6/9/2014,6/13/2014,Second Class,79.14,3,0,36.4044
4957,TS-21205,FUR-FU-10002685,CA-2014-160262,6/9/2014,6/13/2014,Second Class,37.4,2,0,14.212
4958,JK-15730,OFF-BI-10001308,CA-2015-127607,3/20/2015,3/26/2015,Standard Class,2.512,2,0.8,-4.396
4959,JK-15730,OFF-FA-10003485,CA-2015-127607,3/20/2015,3/26/2015,Standard Class,18.864,9,0.2,6.1308
4960,TC-21535,TEC-PH-10003357,CA-2016-166226,11/18/2016,11/22/2016,Standard Class,61.192,1,0.2,6.1192
4961,TC-21535,OFF-AP-10002867,CA-2016-166226,11/18/2016,11/22/2016,Standard Class,67.84,1,0,18.3168
4962,AB-10015,FUR-CH-10004477,CA-2014-156587,3/7/2014,3/8/2014,First Class,48.712,1,0.2,5.4801
4963,AB-10015,OFF-AR-10001427,CA-2014-156587,3/7/2014,3/8/2014,First Class,17.94,3,0,4.6644
4964,AB-10015,OFF-ST-10002344,CA-2014-156587,3/7/2014,3/8/2014,First Class,242.94,3,0,4.8588
4965,DP-13000,OFF-BI-10000301,CA-2016-141180,5/15/2016,5/19/2016,Second Class,7.764,4,0.7,-5.176
4966,CY-12745,TEC-PH-10001944,CA-2015-109708,5/25/2015,5/28/2015,Second Class,467.04,4,0.2,58.38
4967,BE-11455,TEC-PH-10001527,CA-2015-122406,8/2/2015,8/5/2015,Second Class,128.85,3,0,3.8655
4968,BE-11455,OFF-PA-10001307,CA-2015-122406,8/2/2015,8/5/2015,Second Class,8.4,2,0,4.116
4969,BE-11455,TEC-AC-10004571,CA-2015-122406,8/2/2015,8/5/2015,Second Class,199.98,2,0,83.9916
4970,BE-11455,FUR-CH-10001973,CA-2015-122406,8/2/2015,8/5/2015,Second Class,110.98,1,0,15.5372
4971,KL-16555,FUR-CH-10000513,US-2016-153815,11/6/2016,11/9/2016,First Class,207.984,2,0.2,-28.5978
4972,KL-16555,OFF-PA-10002421,US-2016-153815,11/6/2016,11/9/2016,First Class,36.112,2,0.2,12.6392
4973,KL-16555,FUR-FU-10004090,US-2016-153815,11/6/2016,11/9/2016,First Class,35.568,2,0.2,5.7798
4974,KL-16555,OFF-PA-10004071,US-2016-153815,11/6/2016,11/9/2016,First Class,88.768,2,0.2,31.0688
4975,PS-19045,OFF-PA-10002246,CA-2016-164896,11/7/2016,11/12/2016,Standard Class,12.9,2,0,6.321
4976,JR-16210,TEC-AC-10003198,CA-2015-142202,9/18/2015,9/23/2015,Second Class,717.12,9,0.2,152.388
4977,AH-10210,OFF-BI-10001031,CA-2015-165050,12/7/2015,12/9/2015,First Class,21.36,5,0.2,7.209
4978,AH-10210,OFF-BI-10003727,CA-2015-165050,12/7/2015,12/9/2015,First Class,6.688,2,0.2,2.3408
4979,AH-10210,TEC-PH-10001336,CA-2015-165050,12/7/2015,12/9/2015,First Class,773.94,6,0,224.4426
4980,RW-19630,OFF-SU-10001664,US-2016-131114,12/9/2016,12/13/2016,Second Class,20.568,3,0.2,1.5426
4981,RW-19630,OFF-AP-10003971,US-2016-131114,12/9/2016,12/13/2016,Second Class,4.356,2,0.8,-11.7612
4982,RW-19630,TEC-AC-10000199,US-2016-131114,12/9/2016,12/13/2016,Second Class,19.04,4,0.2,-1.428
4983,AH-10075,OFF-LA-10001045,CA-2014-160066,11/16/2014,11/22/2014,Standard Class,5.22,2,0,2.4012
4984,IM-15070,OFF-ST-10003442,CA-2016-109925,11/6/2016,11/10/2016,Second Class,84.84,3,0,22.9068
4985,CK-12760,OFF-FA-10003059,CA-2015-160696,9/6/2015,9/10/2015,Standard Class,7.24,5,0.2,1.1765
4986,AG-10390,OFF-LA-10001175,CA-2014-125171,9/3/2014,9/3/2014,Same Day,14.4,5,0,7.056
4987,CL-12700,OFF-PA-10003441,CA-2016-149279,4/24/2016,4/28/2016,Standard Class,15.552,3,0.2,5.4432
4988,CL-12700,FUR-CH-10004287,CA-2016-149279,4/24/2016,4/28/2016,Standard Class,1325.76,6,0.2,149.148
4989,CL-12700,OFF-BI-10004040,CA-2016-149279,4/24/2016,4/28/2016,Standard Class,3.108,2,0.7,-2.1756
4990,AW-10930,OFF-BI-10004022,CA-2017-107321,8/31/2017,9/4/2017,Standard Class,6.672,3,0.2,2.1684
4991,AW-10930,TEC-PH-10002200,CA-2017-107321,8/31/2017,9/4/2017,Standard Class,689.408,4,0.2,77.5584
4992,HG-14965,OFF-BI-10001120,US-2017-122714,12/7/2017,12/13/2017,Standard Class,1889.99,5,0.8,-2929.4845
4993,RB-19645,OFF-EN-10000461,CA-2015-153038,12/18/2015,12/25/2015,Standard Class,55.936,8,0.2,18.8784
4994,RB-19645,OFF-LA-10004008,CA-2015-153038,12/18/2015,12/25/2015,Standard Class,18.432,8,0.2,5.9904
4995,RB-19645,FUR-FU-10000221,CA-2015-153038,12/18/2015,12/25/2015,Standard Class,20.32,5,0.2,3.556
4996,SZ-20035,OFF-BI-10000962,CA-2014-132227,11/4/2014,11/10/2014,Standard Class,52.064,4,0.2,18.8732
4997,KS-16300,OFF-AP-10000390,CA-2017-155824,3/10/2017,3/15/2017,Standard Class,48.784,1,0.2,3.6588
4998,KS-16300,OFF-BI-10000014,CA-2017-155824,3/10/2017,3/15/2017,Standard Class,13.092,4,0.7,-10.0372
4999,SC-20050,TEC-PH-10004120,CA-2016-129238,1/31/2016,2/4/2016,Standard Class,109.592,1,0.2,8.2194
5000,SC-20050,OFF-PA-10002764,CA-2016-129238,1/31/2016,2/4/2016,Standard Class,56.7,5,0,27.783
5001,AB-10060,TEC-AC-10000736,CA-2017-159688,5/7/2017,5/12/2017,Standard Class,79.99,1,0,28.7964
5002,EH-14125,OFF-SU-10000898,CA-2016-136126,5/24/2016,5/24/2016,Same Day,"8\"\"L\"",69.5,5,0.0
5003,EH-14125,OFF-PA-10004327,CA-2016-136126,5/24/2016,5/24/2016,Same Day,191.6,4,0,91.968
5004,CC-12475,OFF-PA-10000143,CA-2016-155033,10/7/2016,10/12/2016,Standard Class,10.56,2,0,5.0688
5005,TM-21010,TEC-AC-10002550,CA-2014-156006,4/30/2014,5/2/2014,Second Class,47.79,3,0,16.2486
5006,SC-20695,OFF-ST-10003306,CA-2015-158659,11/10/2015,11/14/2015,Second Class,714.3,5,0,207.147
5007,Dp-13240,TEC-MA-10000045,CA-2015-169796,11/9/2015,11/14/2015,Standard Class,2321.9,2,0,1114.512
5008,Dp-13240,OFF-ST-10001505,CA-2015-169796,11/9/2015,11/14/2015,Standard Class,17.94,3,0,3.0498
5009,LR-17035,OFF-BI-10004781,CA-2015-102876,9/7/2015,9/14/2015,Standard Class,9.522,1,0.7,-6.9828
5010,LR-17035,TEC-PH-10002680,CA-2015-102876,9/7/2015,9/14/2015,Standard Class,791.964,6,0.4,-131.994
5011,LR-17035,OFF-BI-10000848,CA-2015-102876,9/7/2015,9/14/2015,Standard Class,4.923,3,0.7,-3.9384
5012,TS-21370,FUR-BO-10004467,US-2017-139647,5/11/2017,5/13/2017,First Class,209.979,7,0.7,-356.9643
5013,SW-20350,OFF-BI-10001670,US-2017-160465,7/21/2017,7/26/2017,Standard Class,33.93,3,0.7,-22.62
5014,SW-20350,OFF-ST-10000136,US-2017-160465,7/21/2017,7/26/2017,Standard Class,222.32,7,0.2,25.011
5015,SW-20350,TEC-PH-10004522,US-2017-160465,7/21/2017,7/26/2017,Standard Class,210.564,6,0.4,-52.641
5016,TH-21100,FUR-FU-10002960,CA-2014-153850,11/24/2014,11/29/2014,Standard Class,35.168,7,0.2,9.6712
5017,TH-21100,TEC-PH-10002584,CA-2014-153850,11/24/2014,11/29/2014,Standard Class,1502.376,4,0.4,-250.396
5018,SS-20410,FUR-FU-10002505,CA-2014-127558,11/15/2014,11/18/2014,First Class,10.11,3,0,3.2352
5019,SS-20410,TEC-AC-10003832,CA-2014-127558,11/15/2014,11/18/2014,First Class,772.47,3,0,146.7693
5020,SS-20410,OFF-SU-10002537,CA-2014-127558,11/15/2014,11/18/2014,First Class,20.46,2,0,5.3196
5021,MZ-17515,OFF-SU-10003505,CA-2017-136511,3/23/2017,3/25/2017,Second Class,347.58,3,0,17.379
5022,JE-15475,TEC-AC-10001465,CA-2016-133795,12/18/2016,12/24/2016,Standard Class,72.64,2,0,21.792
5023,JE-15475,TEC-AC-10003832,CA-2016-133795,12/18/2016,12/24/2016,Standard Class,772.47,3,0,146.7693
5024,JE-15475,FUR-FU-10003731,CA-2016-133795,12/18/2016,12/24/2016,Standard Class,39.92,4,0,11.1776
5025,RF-19735,OFF-BI-10004828,US-2017-130953,7/29/2017,8/3/2017,Standard Class,33.48,2,0,16.4052
5026,RF-19735,TEC-PH-10003012,US-2017-130953,7/29/2017,8/3/2017,Standard Class,461.97,3,0,133.9713
5027,RF-19735,OFF-AP-10002311,US-2017-130953,7/29/2017,8/3/2017,Standard Class,137.62,2,0,60.5528
5028,RF-19735,FUR-CH-10004626,US-2017-130953,7/29/2017,8/3/2017,Standard Class,302.67,3,0,72.6408
5029,CV-12295,TEC-AC-10001606,CA-2014-151792,9/2/2014,9/7/2014,Second Class,239.976,3,0.2,53.9946
5030,VG-21790,OFF-AR-10001216,CA-2017-139304,1/29/2017,2/2/2017,Standard Class,8.34,3,0,2.1684
5031,VG-21790,OFF-SU-10001664,CA-2017-139304,1/29/2017,2/2/2017,Standard Class,8.57,1,0,2.2282
5032,VG-21790,OFF-BI-10002498,CA-2017-139304,1/29/2017,2/2/2017,Standard Class,119.616,8,0.2,40.3704
5033,BB-11545,FUR-CH-10003968,CA-2016-155166,12/26/2016,1/2/2017,Standard Class,212.94,3,0,25.5528
5034,BB-11545,OFF-AP-10002765,CA-2016-155166,12/26/2016,1/2/2017,Standard Class,26.49,1,0,7.4172
5035,HR-14770,FUR-BO-10004690,CA-2015-103954,8/9/2015,8/13/2015,Second Class,687.4,5,0,48.118
5036,SC-20260,FUR-TA-10000688,CA-2014-169803,4/6/2014,4/12/2014,Standard Class,653.55,3,0,111.1035
5037,SC-20260,TEC-AC-10003441,CA-2014-169803,4/6/2014,4/12/2014,Standard Class,33.9,2,0,2.034
5038,EG-13900,TEC-AC-10003610,CA-2017-141719,11/17/2017,11/21/2017,Second Class,239.96,5,0.2,83.986
5039,TS-21370,FUR-TA-10001520,CA-2015-136469,7/11/2015,7/12/2015,First Class,199.836,4,0.3,-37.1124
5040,TS-21370,TEC-PH-10001817,CA-2015-136469,7/11/2015,7/12/2015,First Class,716,2,0,193.32
5041,TS-21370,OFF-BI-10004492,CA-2015-136469,7/11/2015,7/12/2015,First Class,221.06,7,0,103.8982
5042,AI-10855,OFF-PA-10002421,CA-2016-158694,11/10/2016,11/13/2016,Second Class,67.71,3,0,32.5008
5043,AI-10855,OFF-AP-10000055,CA-2016-158694,11/10/2016,11/13/2016,Second Class,129.92,4,0,38.976
5044,AI-10855,FUR-FU-10000965,CA-2016-158694,11/10/2016,11/13/2016,Second Class,467.46,9,0,191.6586
5045,AI-10855,OFF-PA-10001363,CA-2016-158694,11/10/2016,11/13/2016,Second Class,61.4,5,0,28.858
5046,AI-10855,OFF-ST-10001496,CA-2016-158694,11/10/2016,11/13/2016,Second Class,720.76,4,0,187.3976
5047,AI-10855,OFF-BI-10004656,CA-2016-158694,11/10/2016,11/13/2016,Second Class,5.184,3,0.2,1.8144
5048,AI-10855,OFF-AR-10001227,CA-2016-158694,11/10/2016,11/13/2016,Second Class,14.7,5,0,3.969
5049,DD-13570,OFF-BI-10002071,US-2014-104759,3/31/2014,4/4/2014,Standard Class,8.134,7,0.8,-13.8278
5050,DD-13570,TEC-AC-10004901,US-2014-104759,3/31/2014,4/4/2014,Standard Class,79.984,2,0.2,13.9972
5051,AB-10060,OFF-PA-10001776,CA-2015-150511,9/18/2015,9/24/2015,Standard Class,"600 Sets per Book\"",18.54,2,0.0
5052,KB-16240,OFF-EN-10000483,CA-2015-134922,11/7/2015,11/11/2015,Standard Class,24.4,2,0.2,7.93
5053,JC-15775,OFF-PA-10003129,US-2017-120607,5/19/2017,5/19/2017,Same Day,195.64,4,0,91.9508
5054,AH-10465,TEC-AC-10003198,CA-2015-141243,1/3/2015,1/8/2015,Second Class,398.4,5,0.2,84.66
5055,AH-10465,OFF-AR-10001246,CA-2015-141243,1/3/2015,1/8/2015,Second Class,7.056,3,0.2,0.7938
5056,AH-10465,FUR-BO-10003272,CA-2015-141243,1/3/2015,1/8/2015,Second Class,1352.3976,9,0.32,-437.5404
5057,NM-18520,OFF-PA-10002606,CA-2015-162166,9/8/2015,9/11/2015,First Class,26.4,5,0,11.88
5058,NM-18520,OFF-ST-10002486,CA-2015-162166,9/8/2015,9/11/2015,First Class,41.88,6,0,0.8376
5059,CS-11950,OFF-BI-10004330,CA-2016-120796,4/3/2016,4/7/2016,Standard Class,99.846,9,0.7,-83.205
5060,TP-21130,TEC-PH-10000560,CA-2016-109722,12/5/2016,12/7/2016,Second Class,699.98,2,0,195.9944
5061,TP-21130,OFF-ST-10000060,CA-2016-109722,12/5/2016,12/7/2016,Second Class,584.82,9,0,70.1784
5062,DL-12925,OFF-BI-10003684,CA-2015-136798,5/8/2015,5/12/2015,Standard Class,43.98,2,0,21.99
5063,DL-12925,TEC-PH-10000441,CA-2015-136798,5/8/2015,5/12/2015,Standard Class,377.97,3,0,105.8316
5064,DL-12925,FUR-FU-10000723,CA-2015-136798,5/8/2015,5/12/2015,Standard Class,123.96,3,0,11.1564
5065,CA-12265,TEC-PH-10004977,CA-2017-122196,9/22/2017,9/24/2017,First Class,391.98,2,0,113.6742
5066,SC-20380,TEC-AC-10002001,CA-2017-142090,11/30/2017,12/7/2017,Standard Class,383.976,3,0.2,81.5949
5067,SC-20380,FUR-TA-10001889,CA-2017-142090,11/30/2017,12/7/2017,Standard Class,1781.682,7,0.4,-653.2834
5068,TT-21460,OFF-AR-10003504,CA-2017-160934,1/15/2017,1/19/2017,Standard Class,21.4,5,0,6.206
5069,MA-17560,TEC-CO-10001571,CA-2014-124478,8/8/2014,8/12/2014,Standard Class,549.99,1,0,274.995
5070,MA-17560,OFF-AP-10002495,CA-2014-124478,8/8/2014,8/12/2014,Standard Class,167.535,3,0.1,37.23
5071,MA-17560,OFF-EN-10002500,CA-2014-124478,8/8/2014,8/12/2014,Standard Class,38.34,3,0,17.253
5072,MA-17560,FUR-FU-10002088,CA-2014-124478,8/8/2014,8/12/2014,Standard Class,53.88,6,0,22.6296
5073,MA-17560,TEC-PH-10001128,CA-2014-124478,8/8/2014,8/12/2014,Standard Class,299.98,2,0,83.9944
5074,JM-16195,OFF-ST-10000649,CA-2015-145485,11/5/2015,11/5/2015,Same Day,62.8,4,0,15.7
5075,MB-18085,OFF-BI-10002103,CA-2017-151071,4/25/2017,4/29/2017,Second Class,13.904,2,0.2,4.5188
5076,SV-20365,FUR-TA-10001705,CA-2014-134572,4/20/2014,4/22/2014,Second Class,744.1,5,0.3,-95.67
5077,SV-20365,OFF-ST-10004634,CA-2014-134572,4/20/2014,4/22/2014,Second Class,44.84,5,0.2,5.605
5078,SV-20365,FUR-TA-10004442,CA-2014-134572,4/20/2014,4/22/2014,Second Class,401.59,2,0.3,-131.951
5079,CG-12040,OFF-BI-10002949,CA-2017-143217,11/11/2017,11/17/2017,Standard Class,18.24,3,0,8.5728
5080,BD-11500,FUR-BO-10002213,US-2017-133312,11/25/2017,11/29/2017,Standard Class,359.499,3,0.15,-29.6058
5081,BD-11500,OFF-ST-10001325,US-2017-133312,11/25/2017,11/29/2017,Standard Class,10.48,1,0,2.8296
5082,JK-15640,OFF-PA-10003441,US-2015-137533,12/18/2015,12/18/2015,Same Day,20.736,4,0.2,7.2576
5083,JM-15580,TEC-AC-10004209,CA-2016-155138,9/8/2016,9/12/2016,Standard Class,35.168,4,0.2,8.3524
5084,JM-15580,OFF-PA-10000501,CA-2016-155138,9/8/2016,9/12/2016,Standard Class,64.704,3,0.2,23.4552
5085,SC-20230,OFF-PA-10003656,CA-2016-108350,6/6/2016,6/9/2016,Second Class,105.52,4,0,48.5392
